,matricola,nome,cognome,qualifica,dipartimento,data_assunzione,data_di_nascita,classe_laurea,data_laurea,classe_dottorato,data_dottorato
947,450366,Ivo,Travaglia,Creative thinking and innovation, Training and Education,2018-08-04 18:41:54,1995-02-01 12:16:17,,,,
948,526519,Lauretta,Alonzi,"Strong understanding of IT service management frameworks (e.g., ITIL)", Cybersecurity,2015-11-27 05:00:16,2000-05-15 19:44:31,Master of Social Work (MSW),2021-02-07 23:00:08,,
949,271849,Marina,Eco,Ability to develop and implement strategic plans, Cybersecurity,2015-02-24 04:15:30,1995-02-18 00:41:01,,,,
950,451801,Chiara,Nicolucci,Team player with strong collaboration abilities, Marketing,2015-01-30 04:26:20,1999-06-09 07:53:56,,,,
951,907775,Fabrizio,Piccinni,Ability to work independently, Cybersecurity,2018-07-26 09:44:19,1999-07-31 10:58:32,Associate of Computer Science (ACS),2020-09-30 11:42:01,,
952,617694,Damiano,Albertini,Master's degree or higher, Quality Assurance,2017-10-01 21:19:21,1995-07-29 04:37:50,,,,
953,584207,Massimo,Battisti,Strong organizational and time management skills, Sales Operations,2021-12-22 01:53:25,1999-04-04 13:56:20,Associate of Architecture (AArch),2020-05-29 07:56:35,,
954,7111,Cipriano,Segni,Ability to develop and implement sustainability initiatives, Marketing,2018-07-01 11:44:50,1995-09-20 11:09:45,Associate of Applied Science (AAS),2018-10-23 13:38:43,Sociology,2023-09-13 11:09:45.162651
955,651988,Gaetano,Persico,Experience with risk assessment and mitigation strategies, Inventory Management,2020-02-08 04:03:27,1998-09-05 23:27:44,Associate of Engineering (AE),2020-07-06 11:14:24,,
956,794798,Ignazio,Guarneri,Ability to work with cross-functional teams, Marketing,2015-07-17 07:11:15,1993-10-30 01:06:30,,,,
957,40337,Gianluigi,Pacelli,Knowledge of agile software development methodologies, Sales,2017-07-29 16:56:42,2000-01-16 20:24:25,,,,
958,355240,Toni,Rienzo,Proficient in Microsoft Office Suite, Sales,2015-07-19 12:10:52,2000-02-21 18:49:56,Master of Education (MEd),2022-04-06 10:32:01,,
959,79035,Annibale,Alboni,Knowledge of regulatory requirements and compliance, Customer Service,2019-02-14 08:09:08,2001-11-02 12:13:38,Master of Computer Science (MCS),2022-07-10 20:38:35,,
960,718280,Piergiuseppe,Corradi,Experience with process mapping and workflow analysis, Marketing,2015-08-18 09:50:45,1995-03-23 13:32:30,Associate of Computer Science (ACS),2018-04-11 08:17:19,,
961,345195,Gianluca,Andreozzi,Knowledge of financial principles and practices, Learning and Development,2018-04-01 10:20:29,1996-08-20 17:46:15,Associate of Social Work (ASW),2021-04-18 19:58:44,,
962,19895,Roberta,Scarponi,Strong attention to quality and accuracy, Cybersecurity,2017-08-28 09:12:05,1995-07-14 10:27:35,,,,
963,474411,Ubaldo,Lanfranchi,Strong negotiation and conflict resolution skills, Sales Operations,2023-02-26 20:57:28,1999-04-06 08:39:10,Bachelor of Social Work (BSW),2023-02-05 04:11:27,Communication Studies,2027-03-30 08:39:10.239929
964,335380,Zaira,Chittolini,Strong sales and negotiation skills, Cybersecurity,2020-09-17 21:12:55,1996-08-03 23:43:41,,,,
965,622525,Ermes,Ruffini,Ability to manage and resolve conflicts, Sales Operations,2022-05-30 16:32:40,1999-11-06 03:33:18,Bachelor of Nursing (BN),2023-05-29 15:22:54,,
966,569692,Ermanno,Iacovelli,Strong understanding of software testing methodologies, Cybersecurity,2021-09-07 12:53:29,2002-04-25 13:45:08,,,,
967,392015,Francesco,Zecchini,"Strong understanding of IT service management frameworks (e.g., ITIL)", Cybersecurity,2022-09-09 09:26:28,1994-06-03 01:43:00,,,,
968,318955,Giuseppe,Zabarella,Experience with budget management, Cybersecurity,2021-09-24 17:57:40,1993-12-26 14:30:05,,,,
969,228266,Marcella,Sgalambro,Experience with supply chain optimization and logistics, Customer Service,2019-06-27 06:24:57,1996-07-17 01:10:11,,,,
970,233988,Rosalia,Manolesso,Ability to develop and deliver effective presentations, Marketing,2016-06-25 17:07:48,1996-06-12 18:52:09,,,,
971,409435,Jolanda,Micca,Experience with data privacy and security measures, Business Analytics,2016-08-10 13:22:07,1999-06-07 22:09:16,,,,
972,148311,Elvira,Lucciano,Knowledge of agile software development methodologies, Training and Education,2015-09-18 20:47:56,1999-09-28 06:52:37,Master of Social Work (MSW),2021-12-06 12:06:56,,
973,523182,Eva,Nosiglia,Experience with data privacy and security measures, Cybersecurity,2018-08-16 10:36:08,1995-03-16 20:02:08,Associate of Business Administration (ABA),2019-09-10 11:40:28,,
974,797802,Simonetta,Niggli,Ability to identify and mitigate risks, Customer Service,2016-08-23 02:12:21,1998-09-22 05:32:08,Master of Arts (MA),2022-03-14 07:01:19,,
975,321632,Benedetto,Ceri,Ability to conduct competitive intelligence and analysis, Sales,2019-12-18 04:06:47,1996-05-29 14:42:23,Associate of Education (AEd),2017-03-01 23:51:57,Sociology,2024-05-22 14:42:23.245723
976,499645,Gaetano,Trussardi,"Technical expertise in a specific area (e.g., programming languages, engineering software)", Talent Acquisition,2023-07-21 21:42:46,1995-05-30 09:19:41,Associate of Science (AS),2016-09-08 08:18:20,,
977,723435,Gianna,Foscari,Knowledge of talent management and succession planning, Learning and Development,2023-02-01 23:31:52,1994-06-01 08:34:57,Diploma in Early Childhood Education,2021-04-24 22:55:13,Computer Science,2022-12-08 13:06:19.000000
978,12684,Enrico,Bocca,Knowledge of financial modeling and forecasting techniques, Marketing,2020-11-24 17:44:34,2002-09-16 00:48:09,,,,
979,584801,Donatello,Jovinelli,Knowledge of international business regulations and practices, Business Analytics,2020-08-16 00:12:59,2000-01-25 10:53:42,Bachelor of Fine Arts (BFA),2020-04-08 03:10:15,,
980,903673,Zaira,Perini,Knowledge of organizational culture and employee engagement, Sales Operations,2022-01-22 05:34:11,1994-05-19 15:36:00,,,,
981,801385,Pompeo,Cendron,Ability to work under pressure, Learning and Development,2015-11-26 23:41:57,1996-10-07 21:38:12,Doctor of Law (JD),2020-12-15 04:39:08,,
982,948385,Tiziano,Bernini,Experience with data governance and compliance frameworks, Inventory Management,2021-04-22 15:46:38,2000-11-17 05:01:20,Bachelor of Science (BS),2021-05-16 14:00:32,,
983,921714,Pompeo,Galvani,Knowledge of international business regulations and practices, Customer Service,2015-12-06 05:56:55,1999-10-18 00:47:42,Master of Computer Science (MCS),2023-01-17 02:10:17,Psychology,2027-10-11 00:47:42.183404
984,505303,Adelmo,Badoer,Experience with product lifecycle management, Business Analytics,2022-08-27 22:48:32,2001-02-18 21:41:50,,,,
985,114142,Galasso,Manolesso,Knowledge of human resources policies and procedures, Business Analytics,2017-04-09 04:46:26,1997-06-05 02:21:00,,,,
986,668171,Puccio,Sismondi,Ability to manage and resolve conflicts, Quality Assurance,2022-12-16 20:32:12,2000-01-30 23:08:48,,,,
987,610734,Piero,Burcardo,Ability to manage product launches and releases, Sales,2023-05-16 14:14:09,2001-12-27 19:04:52,Associate of Applied Science (AAS),2023-05-17 04:21:10,,
988,65443,Piergiuseppe,Pergolesi,Experience with customer experience (CX) design and optimization, Cybersecurity,2020-06-28 22:33:47,2002-12-29 17:30:12,,,,
989,452136,Ludovica,Armani,Strong research and information-gathering skills, Supplier Relations,2015-05-14 20:19:50,2000-04-16 10:11:02,,,,
990,95002,Berenice,Iannucci,Ability to manage cross-functional projects, Sales,2017-05-16 09:46:13,2001-03-11 02:22:59,Bachelor of Social Work (BSW),2021-10-12 23:45:18,,
991,658630,Roberta,Dulbecco,Strong project coordination and scheduling skills, Learning and Development,2022-02-07 10:47:26,1997-09-20 14:01:31,Associate of Applied Science (AAS),2020-02-24 13:14:42,,
992,820346,Delfino,Liguori,Experience with data governance and compliance frameworks, Cybersecurity,2020-10-31 02:51:02,1999-06-14 18:42:53,,,,
993,164710,Massimiliano,Notarbartolo,"Technical expertise in a specific area (e.g., programming languages, engineering software)", Cybersecurity,2019-02-28 22:10:26,2000-04-10 15:57:55,Associate of Computer Science (ACS),2021-05-29 19:42:04,,
994,919743,Martino,Procacci,Ability to conduct market segmentation and targeting, Training and Education,2017-09-18 07:23:33,1998-05-23 12:18:20,Doctor of Philosophy (PhD),2019-08-12 20:31:13,,
995,961919,Luca,Cardano,Ability to work in a fast-paced environment, Research and Development,2020-07-23 19:44:44,1994-04-25 06:43:25,Master of Computer Science (MCS),2020-08-18 23:15:33,,
996,552573,Nicoletta,Maderna,Proficient in project management methodologies, Sales,2015-03-29 10:20:03,2001-12-31 15:01:59,Master of Social Work (MSW),2023-06-09 14:39:49,Computer Science,2029-12-24 15:01:59.274136
997,695545,Vittorio,Baggio,Ability to conduct market research and analysis, Compliance,2023-01-16 14:35:50,1996-06-05 09:30:18,Certificate in Digital Marketing,2020-06-21 13:43:02,,
998,506461,Francesca,Aloisio,Bachelor's degree in a relevant field, Training and Education,2018-01-07 09:31:56,2000-03-19 23:36:05,,,,
999,723446,Gianluca,Ravaglioli,Strong understanding of digital marketing strategies, Training and Education,2022-09-10 08:24:44,2000-02-12 02:39:54,,,,
1000,34915,Giacomo,Govoni,Strong written and verbal communication skills, Quality Assurance,2020-09-20 01:14:39,1997-01-31 17:40:57,,,,
1001,338514,Daria,Pertile,"Technical expertise in a specific area (e.g., programming languages, engineering software)", Learning and Development,2020-03-29 13:57:04,2000-04-04 00:00:40,Bachelor of Science (BS),2020-06-10 06:37:20,Education,2028-03-28 00:00:40.549272
1002,180017,Dionigi,Trapani,Ability to develop and maintain vendor relationships, Quality Assurance,2018-09-29 01:56:55,1998-06-02 22:33:12,Bachelor of Fine Arts (BFA),2018-11-05 20:13:32,,
1003,678991,Oreste,Vidoni,Ability to manage cross-functional projects, Learning and Development,2018-10-28 03:30:29,2000-07-02 08:40:25,Certificate in Web Development,2022-12-10 14:01:23,,
1004,28484,Vanessa,Nitto,Problem-solving and troubleshooting skills, Customer Service,2017-12-27 14:42:14,1996-07-01 08:59:24,,,,
1005,889829,Gloria,Tosto,Experience with customer service management tools, Sales,2020-07-26 16:31:56,2000-08-05 20:27:27,Diploma in Business Administration,2022-02-04 00:44:22,,
1006,808835,Carmelo,Ziani,Ability to develop and implement diversity and inclusion initiatives, Cybersecurity,2020-02-13 22:09:34,1997-03-27 03:41:44,Bachelor of Business Administration (BBA),2020-04-23 02:01:00,,
1007,224297,Angelo,Boccaccio,Bachelor's degree in a relevant field, Sales Operations,2019-02-22 16:47:37,1993-08-05 20:22:43,Doctor of Philosophy (PhD),2017-10-16 02:05:17,,
1008,331284,Natalia,Barcaccia,Strong organizational and time management skills, Marketing,2018-09-02 15:14:08,1997-09-16 19:56:42,Master of Science (MS),2020-03-25 16:32:13,,
1009,812679,Priscilla,Tiepolo,Strong project coordination and scheduling skills, Cybersecurity,2017-09-13 07:42:32,2000-08-28 21:15:59,Master of Fine Arts (MFA),2020-10-06 11:14:33,,
1010,283861,Guglielmo,Casale,Knowledge of international business regulations and practices, Sales,2015-01-06 22:35:55,2001-08-04 14:11:15,Certificate in Graphic Design,2022-12-24 14:48:22,Sociology,2029-07-28 14:11:15.382248
1011,865911,Ennio,Badoer,"Strong understanding of IT service management frameworks (e.g., ITIL)", Sales,2019-04-08 17:55:56,2002-07-12 12:19:28,Master of Arts (MA),2022-11-30 06:17:46,,
1012,724377,Leopoldo,Campise,Strong organizational and time management skills, Sales Operations,2023-01-09 11:34:10,2002-11-28 04:49:34,,,,
1013,41544,Gianna,Vigorelli,Strong data analysis and interpretation skills, Cybersecurity,2022-10-02 02:58:07,2000-05-03 04:29:35,Doctor of Medicine (MD),2022-12-28 12:12:19,,
1014,541780,Isa,Guidone,Experience with quality assurance and control processes, Sales Operations,2017-07-01 14:54:15,1993-08-15 10:43:58,Associate of Engineering (AE),2014-06-11 05:12:40,,
1015,187927,Benito,Toso,Experience with customer relationship management (CRM) systems, Quality Assurance,2018-12-26 06:02:11,2001-01-29 15:03:28,Doctor of Pharmacy (PharmD),2023-05-03 21:45:19,,
1016,472335,Elisa,Tafuri,Ability to identify and mitigate risks, Customer Service,2022-04-07 03:04:19,2000-06-08 15:02:44,,,,
1017,635323,Arturo,Soffici,Ability to develop and maintain vendor relationships, Sales Operations,2022-08-19 13:50:09,1996-06-24 20:29:18,Diploma in Electrical Engineering,2019-08-21 09:47:18,,
1018,343313,Francesco,Barozzi,Ability to manage and resolve conflicts, Sales Operations,2017-06-04 21:23:14,1998-10-13 22:57:18,Master of Arts (MA),2021-11-27 09:04:28,,
1019,197040,Tullio,Almagià,Ability to manage and resolve conflicts, Sales Operations,2018-02-03 14:52:17,1996-03-09 20:51:57,Master of Computer Science (MCS),2018-07-21 14:21:36,,
1020,372721,Pina,Camanni,Knowledge of human resources policies and procedures, Inventory Management,2017-09-22 04:42:22,1997-08-23 13:44:58,Bachelor of Architecture (BArch),2019-04-15 22:54:54,,
1021,792477,Anita,Lopresti,Ability to identify and mitigate risks, Learning and Development,2018-12-03 22:05:08,1993-09-11 12:15:51,,,,
1022,15426,Gian,Foletti,Knowledge of financial principles and practices, Cybersecurity,2018-08-08 03:43:39,1999-10-23 00:22:15,Certificate in Graphic Design,2021-11-21 13:36:37,,
1023,10873,Alderano,Zacco,Experience with supply chain optimization and logistics, Learning and Development,2018-03-04 13:39:07,2002-07-26 22:38:54,Diploma in Fashion Design,2023-04-27 00:50:55,,
1024,545027,Fernanda,Pagnotto,Knowledge of talent management and succession planning, Legal,2023-06-30 21:41:48,1999-12-02 06:19:12,,,,
1025,924795,Adriana,Monteverdi,Experience with process improvement and optimization, Learning and Development,2018-12-15 14:02:27,2000-12-21 21:47:28,,,,
1026,949571,Rosina,Michelangeli,Ability to work with cross-functional teams, Sales Operations,2016-10-04 22:14:35,1995-10-10 09:29:21,,,,
1027,340761,Jacopo,Grossi,Strong understanding of organizational development principles, Learning and Development,2022-03-23 07:42:41,2001-12-19 09:12:33,,,,
1028,778313,Francesco,Vasari,Knowledge of marketing strategies and techniques, Sales Operations,2020-11-18 15:56:54,1999-02-20 13:49:26,,,,
1029,478216,Jolanda,Bettin,Ability to develop and implement sustainability initiatives, Learning and Development,2022-06-01 06:11:08,2002-03-21 09:08:55,Bachelor of Science (BS),2023-06-09 22:55:55,,
1030,441061,Gloria,Tamburello,Strong understanding of digital marketing strategies, Customer Service,2015-11-22 18:45:15,2001-02-03 00:36:22,Certificate in Medical Assisting,2021-12-22 09:30:50,,
1031,377835,Giacinto,Benigni,Experience with supply chain optimization and logistics, Business Analytics,2016-03-14 14:52:38,1995-10-08 07:21:41,,,,
1032,978127,Virginia,Scarponi,Experience with e-commerce platforms and technologies, Learning and Development,2021-03-02 02:55:11,1996-08-25 14:41:53,,,,
1033,838774,Concetta,Semitecolo,Strong decision-making abilities, Training and Education,2021-10-12 07:17:39,1994-01-06 03:00:46,Associate of Arts (AA),2017-12-29 22:18:47,,
1034,128874,Gioffre,Munari,Knowledge of software development methodologies, Business Analytics,2015-09-21 05:44:37,2000-07-04 06:55:42,,,,
1035,12899,Fabio,Bellocchio,Strong organizational and time management skills, Inventory Management,2019-09-24 22:15:32,1999-04-17 11:25:04,Bachelor of Engineering (BE),2020-06-11 16:42:14,Business Administration,2027-04-10 11:25:04.331798
1036,16900,Pomponio,Avogadro,Experience with risk assessment and management, Sales,2016-05-06 08:42:29,1995-06-22 04:55:55,Associate of Architecture (AArch),2023-07-24 09:11:29,,
1037,343950,Fabrizia,Canali,Strong decision-making abilities, Inventory Management,2015-11-16 05:07:07,1998-11-07 13:32:10,Certificate in Digital Marketing,2022-05-30 00:23:26,,
1038,644815,Adamo,Monduzzi,Excellent problem-solving abilities, Training and Education,2016-06-27 02:34:57,2002-07-22 11:48:25,,,,
1039,463591,Leonardo,Giacometti,Ability to meet deadlines, Learning and Development,2021-02-12 04:16:43,2002-07-06 19:49:21,,,,
1040,819001,Matteo,Borromini,Attention to detail and accuracy, Sales,2021-10-20 15:39:09,1998-05-28 07:17:07,,,,
1041,84676,Sonia,Leonardi,Master's degree or higher, Quality Assurance,2015-07-28 00:40:31,1993-11-19 00:22:09,,,,
1042,225350,Ida,Angeli,Experience with customer relationship management (CRM) systems, Customer Service,2019-06-05 02:45:22,1997-05-26 07:45:54,,,,
1043,707126,Uberto,Carosone,Knowledge of employee performance evaluation techniques, Sales Operations,2020-11-11 14:00:50,1993-12-17 08:15:54,,,,
1044,545288,Ubaldo,Nitto,Ability to develop and implement training programs, Sales,2015-09-23 08:49:55,1997-06-22 22:24:35,,,,
1045,229068,Lisa,Palombi,Ability to develop and implement diversity and inclusion initiatives, Marketing,2015-11-01 03:20:52,1994-06-17 19:43:58,,,,
